,match_id,match_count,model_count,change_count,league_count,won,drawn,lost
2017,102534,216984,28815,1049,27,0.400000,0.280000,0.320000
2018,102535,208653,26766,1045,3,0.380000,0.280000,0.340000
2019,102536,212412,26643,1043,18,0.380000,0.280000,0.340000
2020,102537,8652,389,767,33,0.130000,0.160000,0.710000
2021,102538,212171,26130,1052,11,0.370000,0.280000,0.350000
2022,102539,88731,16818,997,6,0.570000,0.240000,0.190000
2023,102540,208961,27925,1044,38,0.400000,0.280000,0.320000
2024,102541,10897,532,797,16,0.150000,0.180000,0.670000
2025,102542,81075,15039,979,33,0.560000,0.250000,0.190000
2026,102543,212171,26130,1052,11,0.370000,0.280000,0.350000
2027,102544,211051,28676,1043,22,0.410000,0.280000,0.310000
2028,102545,7124,1931,704,26,0.810000,0.120000,0.070000
2029,102546,113207,19771,996,29,0.520000,0.260000,0.220000
2030,102547,131904,21571,994,6,0.490000,0.270000,0.240000
2031,102548,212171,26130,1052,11,0.370000,0.280000,0.350000
2032,102549,5346,1501,649,3,0.840000,0.100000,0.060000
2033,102550,54120,11376,959,27,0.630000,0.220000,0.150000
2034,102551,26183,1760,898,14,0.200000,0.220000,0.580000
2035,102552,83735,7884,960,2,0.280000,0.260000,0.460000
2036,102553,72674,13999,976,17,0.580000,0.240000,0.180000
2037,102554,208690,28728,1035,1,0.410000,0.280000,0.310000
2038,102555,169961,25885,1006,38,0.460000,0.280000,0.260000
2039,102556,23426,1556,894,26,0.200000,0.220000,0.580000
2040,102557,5678,1549,685,23,0.820000,0.110000,0.070000
2041,102558,211051,28676,1043,22,0.410000,0.280000,0.310000
2042,102559,202315,26480,1044,22,0.390000,0.280000,0.330000
2043,102560,207377,27843,1051,14,0.400000,0.280000,0.320000
2044,102561,208676,26725,1040,26,0.380000,0.280000,0.340000
2045,102562,18779,4435,851,20,0.710000,0.180000,0.110000
2046,102563,7192,1900,697,16,0.790000,0.130000,0.080000
2047,102564,77935,14575,976,13,0.560000,0.240000,0.200000
2048,102565,86158,15803,982,7,0.550000,0.250000,0.200000
2049,102566,198874,28717,1019,13,0.430000,0.280000,0.290000
2050,102567,57830,11508,948,32,0.600000,0.230000,0.170000
2051,102568,31760,2240,921,14,0.210000,0.230000,0.560000
2052,102569,197056,24109,1035,28,0.370000,0.280000,0.350000
2053,102570,8448,2227,707,24,0.790000,0.130000,0.080000
2054,102571,210622,26935,1040,22,0.380000,0.280000,0.340000
2055,102572,214866,30224,1035,15,0.420000,0.280000,0.300000
2056,102573,210784,29012,1035,28,0.410000,0.280000,0.310000
2057,102574,210264,28209,1040,15,0.400000,0.280000,0.320000
2058,102575,154309,17182,1009,25,0.330000,0.280000,0.390000
2059,102576,115965,19811,990,18,0.510000,0.260000,0.230000
2060,102577,209748,28878,1035,6,0.410000,0.280000,0.310000
2061,102578,211498,28019,1041,1,0.400000,0.280000,0.320000
2062,102579,8733,420,757,36,0.140000,0.180000,0.680000
2063,102580,35986,7786,911,28,0.650000,0.220000,0.130000
2064,102581,26485,1795,898,4,0.200000,0.220000,0.580000
2065,102582,128470,21444,989,4,0.500000,0.270000,0.230000
2066,102583,3131,868,523,11,0.830000,0.110000,0.060000
2067,102584,105276,10461,964,15,0.300000,0.270000,0.430000
2068,102585,92225,16491,985,29,0.540000,0.250000,0.210000
2069,102586,7582,2000,698,16,0.790000,0.130000,0.080000
2070,102587,99132,9743,966,33,0.290000,0.270000,0.440000
2071,102588,127805,13390,987,2,0.310000,0.270000,0.420000
2072,102589,19616,4625,849,38,0.710000,0.180000,0.110000
2073,102590,205489,28634,1034,37,0.420000,0.280000,0.300000
2074,102591,188361,22805,1017,30,0.360000,0.290000,0.350000
2075,102592,66208,13335,973,25,0.600000,0.230000,0.170000
2076,102593,153461,23415,987,35,0.460000,0.280000,0.260000
2077,102594,66202,13337,973,19,0.600000,0.230000,0.170000
2078,102595,33533,7599,915,32,0.680000,0.200000,0.120000
2079,102596,153461,23415,987,35,0.460000,0.280000,0.260000
2080,102597,32400,2228,927,30,0.210000,0.230000,0.560000
2081,102598,13701,717,837,12,0.160000,0.190000,0.650000
2082,102599,128534,21417,988,29,0.500000,0.270000,0.230000
2083,102600,66008,13282,970,20,0.600000,0.230000,0.170000
2084,102601,18322,1040,884,31,0.170000,0.200000,0.630000
2085,102602,209319,29059,1028,6,0.420000,0.280000,0.300000
2086,102603,172559,19797,1014,23,0.340000,0.280000,0.380000
2087,102604,29634,2078,913,33,0.210000,0.230000,0.560000
2088,102605,8270,2186,707,2,0.790000,0.130000,0.080000
2089,102606,88758,16813,996,33,0.570000,0.240000,0.190000
2090,102607,13931,3610,820,8,0.780000,0.140000,0.080000
2091,102608,66008,13282,970,20,0.600000,0.230000,0.170000
2092,102609,22489,5346,878,25,0.710000,0.180000,0.110000
2093,102610,209319,29059,1028,6,0.420000,0.280000,0.300000
2094,102611,105276,10461,964,15,0.300000,0.270000,0.430000
2095,102612,128534,21417,988,29,0.500000,0.270000,0.230000
2096,102613,80517,14915,971,21,0.560000,0.250000,0.190000
2097,102614,42438,9277,933,6,0.660000,0.210000,0.130000
2098,102615,66208,13335,973,25,0.600000,0.230000,0.170000
2099,102616,80517,14915,971,21,0.560000,0.250000,0.190000
2100,102617,54134,11377,959,2,0.630000,0.220000,0.150000
2101,102618,198854,28522,1016,32,0.430000,0.280000,0.290000
2102,102619,10075,504,770,13,0.150000,0.190000,0.660000
2103,102620,62303,5404,956,20,0.260000,0.260000,0.480000
2104,102621,128534,21417,988,29,0.500000,0.270000,0.230000
2105,102622,213143,27383,1040,8,0.390000,0.290000,0.320000
2106,102623,204029,27452,1032,20,0.400000,0.280000,0.320000
2107,102624,27312,6352,885,12,0.700000,0.190000,0.110000
2108,102625,27312,6352,885,12,0.700000,0.190000,0.110000
2109,102626,10897,532,797,16,0.150000,0.180000,0.670000
2110,102627,33533,7599,915,32,0.680000,0.200000,0.120000
2111,102628,7126,1931,704,28,0.810000,0.120000,0.070000
2112,102629,23095,1439,899,7,0.190000,0.220000,0.590000
2113,102630,18322,1040,884,31,0.170000,0.200000,0.630000
2114,102631,54126,11377,959,33,0.630000,0.220000,0.150000
2115,102632,113207,19771,996,29,0.520000,0.260000,0.220000
2116,102633,172755,21249,1043,24,0.370000,0.270000,0.360000
2117,102634,136092,14737,1005,21,0.320000,0.270000,0.410000
2118,102635,157378,25059,1006,13,0.480000,0.270000,0.250000
2119,102636,187542,28124,1020,30,0.450000,0.280000,0.270000
2120,102637,88731,16818,997,6,0.570000,0.240000,0.190000
2121,102638,127923,21380,990,3,0.500000,0.270000,0.230000
2122,102639,187542,28124,1020,30,0.450000,0.280000,0.270000
2123,102640,68309,6004,966,20,0.260000,0.260000,0.480000
2124,102641,88731,16818,997,6,0.570000,0.240000,0.190000
2125,102642,8268,2186,706,0,0.790000,0.130000,0.080000
2126,102643,111949,11341,989,19,0.300000,0.270000,0.430000
2127,102644,216015,28758,1050,33,0.400000,0.280000,0.320000
2128,102645,207621,28190,1045,24,0.410000,0.280000,0.310000
2129,102646,81044,15037,979,2,0.560000,0.250000,0.190000
2130,102647,199776,25979,1044,18,0.390000,0.280000,0.330000
2131,102648,213801,28822,1043,3,0.400000,0.280000,0.320000
2132,102649,33513,7595,915,12,0.680000,0.200000,0.120000
2133,102650,27308,6352,885,8,0.700000,0.190000,0.110000
2134,102651,205960,28174,1045,1,0.410000,0.280000,0.310000
2135,102652,182454,21477,1034,12,0.350000,0.270000,0.380000
2136,102653,112361,19655,995,2,0.520000,0.260000,0.220000
2137,102654,81044,15037,979,2,0.560000,0.250000,0.190000
2138,102655,127923,21380,990,3,0.500000,0.270000,0.230000
2139,102656,187542,28124,1020,30,0.450000,0.280000,0.270000
2140,102657,83730,7896,965,36,0.280000,0.260000,0.460000
2141,102658,157378,25059,1006,13,0.480000,0.270000,0.250000
2142,102659,23093,1439,899,5,0.190000,0.220000,0.590000
2143,102660,32397,2229,928,27,0.210000,0.230000,0.560000
2144,102661,13701,717,837,12,0.160000,0.190000,0.650000
2145,102662,132346,21627,994,19,0.490000,0.270000,0.240000
2146,102663,5346,1501,649,3,0.840000,0.100000,0.060000
2147,102664,213633,30120,1036,30,0.420000,0.280000,0.300000
2148,102665,27308,6352,885,8,0.700000,0.190000,0.110000
2149,102666,66200,13337,973,17,0.600000,0.230000,0.170000
2150,102667,212412,26643,1043,18,0.380000,0.280000,0.340000
2151,102668,8652,389,767,33,0.130000,0.160000,0.710000
2152,102669,213633,30120,1036,30,0.420000,0.280000,0.300000
2153,102670,186728,27359,1019,35,0.440000,0.280000,0.280000
2154,102671,215015,30121,1033,8,0.420000,0.280000,0.300000
2155,102672,128663,21470,989,2,0.500000,0.270000,0.230000
2156,102673,7126,1931,704,28,0.810000,0.120000,0.070000
2157,102674,54126,11377,959,33,0.630000,0.220000,0.150000
2158,102675,88731,16818,997,6,0.570000,0.240000,0.190000
2159,102676,128470,21444,989,4,0.500000,0.270000,0.230000
2160,102677,212412,26643,1043,18,0.380000,0.280000,0.340000
2161,102678,218306,28662,1045,23,0.390000,0.280000,0.330000
2162,102679,113207,19771,996,29,0.520000,0.260000,0.220000
2163,102680,18315,1039,883,24,0.170000,0.200000,0.630000
2164,102681,13701,717,837,12,0.160000,0.190000,0.650000
2165,102682,200575,28989,1021,37,0.430000,0.280000,0.290000
2166,102683,27304,6351,885,4,0.700000,0.190000,0.110000
2167,102684,213633,30120,1036,30,0.420000,0.280000,0.300000
2168,102685,186728,27359,1019,35,0.440000,0.280000,0.280000
2169,102686,132346,21627,994,19,0.490000,0.270000,0.240000
2170,102687,105531,10449,974,36,0.300000,0.270000,0.430000
2171,102688,158311,24439,1000,10,0.460000,0.280000,0.260000
2172,102689,178337,20854,1032,29,0.350000,0.270000,0.380000
2173,102690,94337,9171,971,35,0.290000,0.270000,0.440000
2174,102691,13701,717,837,12,0.160000,0.190000,0.650000
2175,102692,210601,29889,1037,1,0.430000,0.280000,0.290000
2176,102693,7124,1931,704,26,0.810000,0.120000,0.070000
2177,102694,54126,11377,959,33,0.630000,0.220000,0.150000
2178,102695,68581,13377,966,19,0.590000,0.240000,0.170000
2179,102696,213719,28618,1040,38,0.400000,0.280000,0.320000
2180,102697,212171,26130,1052,11,0.370000,0.280000,0.350000
2181,102698,212171,26130,1052,11,0.370000,0.280000,0.350000
2182,102699,7124,1931,704,26,0.810000,0.120000,0.070000
2183,102700,7124,1931,704,26,0.810000,0.120000,0.070000
2184,102701,180050,21113,1031,26,0.350000,0.280000,0.370000
2185,102702,42430,9277,933,37,0.660000,0.210000,0.130000
2186,102703,113207,19771,996,29,0.520000,0.260000,0.220000
2187,102704,213633,30120,1036,30,0.420000,0.280000,0.300000
2188,102705,215015,30121,1033,8,0.420000,0.280000,0.300000
2189,102706,218306,28662,1045,23,0.390000,0.280000,0.330000
2190,102707,13701,717,837,12,0.160000,0.190000,0.650000
2191,102708,10897,532,797,16,0.150000,0.180000,0.670000
2192,102709,33533,7599,915,32,0.680000,0.200000,0.120000
2193,102710,32401,2229,928,31,0.210000,0.230000,0.560000
2194,102711,33532,7599,915,31,0.680000,0.200000,0.120000
2195,102712,209121,28242,1037,3,0.410000,0.280000,0.310000
2196,102713,132346,21627,994,19,0.490000,0.270000,0.240000
2197,102714,113207,19771,996,29,0.520000,0.260000,0.220000
2198,102715,5297,179,637,32,0.100000,0.140000,0.760000
2199,102716,113248,19775,996,31,0.520000,0.260000,0.220000
2200,102717,32401,2229,928,31,0.210000,0.230000,0.560000
2201,102718,217700,28771,1047,2,0.400000,0.280000,0.320000
2202,102719,13701,717,837,12,0.160000,0.190000,0.650000
2203,102720,128534,21417,988,29,0.500000,0.270000,0.230000
2204,102721,51846,4232,942,15,0.240000,0.250000,0.510000
2205,102722,88780,16823,997,16,0.570000,0.240000,0.190000
2206,102723,113248,19775,996,31,0.520000,0.260000,0.220000
2207,102724,218306,28662,1045,23,0.390000,0.280000,0.330000
2208,102725,13931,3610,820,8,0.780000,0.140000,0.080000
2209,102726,66203,13337,973,20,0.600000,0.230000,0.170000
2210,102727,5346,1501,649,3,0.840000,0.100000,0.060000
2211,102728,33532,7599,915,31,0.680000,0.200000,0.120000
2212,102729,132777,21660,994,21,0.490000,0.270000,0.240000
2213,102730,209825,28320,1039,5,0.400000,0.280000,0.320000
2214,102731,213633,30120,1036,30,0.420000,0.280000,0.300000
2215,102732,128663,21470,989,2,0.500000,0.270000,0.230000
2216,102733,88780,16823,997,16,0.570000,0.240000,0.190000
2217,102734,215015,30121,1033,8,0.420000,0.280000,0.300000
2218,102735,190092,23181,1019,6,0.370000,0.290000,0.340000
2219,102736,113248,19775,996,31,0.520000,0.260000,0.220000
2220,102737,66200,13337,973,17,0.600000,0.230000,0.170000
2221,102738,186728,27359,1019,35,0.440000,0.280000,0.280000
2222,102739,132777,21660,994,21,0.490000,0.270000,0.240000
2223,102740,128663,21470,989,2,0.500000,0.270000,0.230000
2224,102741,88740,16819,997,15,0.570000,0.240000,0.190000
2225,102742,213633,30120,1036,30,0.420000,0.280000,0.300000
2226,102743,132777,21660,994,21,0.490000,0.270000,0.240000
2227,102744,7124,1931,704,26,0.810000,0.120000,0.070000
2228,102745,113207,19771,996,29,0.520000,0.260000,0.220000
2229,102746,8652,389,767,33,0.130000,0.160000,0.710000
2230,102747,113248,19775,996,31,0.520000,0.260000,0.220000
2231,102748,10897,532,797,16,0.150000,0.180000,0.670000
2232,102749,186847,27681,1015,37,0.440000,0.280000,0.280000
2233,102750,113031,19717,991,9,0.520000,0.260000,0.220000
2234,102751,51846,4232,942,15,0.240000,0.250000,0.510000
2235,102752,18315,1039,883,24,0.170000,0.200000,0.630000
2236,102753,13931,3610,820,8,0.780000,0.140000,0.080000
2237,102754,113248,19775,996,31,0.520000,0.260000,0.220000
2238,102755,192143,23379,1019,29,0.370000,0.290000,0.340000
2239,102756,113031,19717,991,9,0.520000,0.260000,0.220000
2240,102757,113031,19717,991,9,0.520000,0.260000,0.220000
2241,102758,16552,4146,842,16,0.750000,0.150000,0.100000
2242,102759,113031,19717,991,9,0.520000,0.260000,0.220000
2243,102760,203395,27186,1031,10,0.400000,0.290000,0.310000
2244,102761,158509,24964,1002,13,0.470000,0.280000,0.250000
2245,102762,54135,11377,959,3,0.630000,0.220000,0.150000
2246,102763,22489,5346,878,25,0.710000,0.180000,0.110000
2247,102764,54136,11378,959,4,0.630000,0.220000,0.150000
2248,102765,22485,5345,878,21,0.710000,0.180000,0.110000
2249,102766,126201,20945,983,36,0.500000,0.270000,0.230000
2250,102767,43291,3448,926,1,0.240000,0.250000,0.510000
2251,102768,206356,27687,1033,7,0.400000,0.280000,0.320000
2252,102769,207798,26348,1041,6,0.380000,0.280000,0.340000
2253,102770,13701,717,837,12,0.160000,0.190000,0.650000
2254,102771,144821,15764,1006,14,0.330000,0.270000,0.400000
2255,102772,94337,9171,971,35,0.290000,0.270000,0.440000
2256,102773,113031,19717,991,9,0.520000,0.260000,0.220000
2257,102774,158179,24335,997,34,0.460000,0.280000,0.260000
2258,102775,186728,27359,1019,35,0.440000,0.280000,0.280000
2259,102776,198854,28522,1016,32,0.430000,0.280000,0.290000
2260,102777,5346,1501,649,3,0.840000,0.100000,0.060000
2261,102778,17306,4223,837,29,0.730000,0.160000,0.110000
2262,102779,8653,389,767,34,0.130000,0.160000,0.710000
2263,102780,81075,15039,979,33,0.560000,0.250000,0.190000
2264,102781,18314,1039,883,23,0.170000,0.200000,0.630000
2265,102782,66200,13337,973,17,0.600000,0.230000,0.170000
2266,102783,186728,27359,1019,35,0.440000,0.280000,0.280000
2267,102784,113207,19771,996,29,0.520000,0.260000,0.220000
2268,102785,27304,6351,885,4,0.700000,0.190000,0.110000
2269,102786,215015,30121,1033,8,0.420000,0.280000,0.300000
2270,102787,18315,1039,883,24,0.170000,0.200000,0.630000
2271,102788,208861,26667,1045,16,0.380000,0.280000,0.340000
2272,102789,13695,716,837,6,0.160000,0.190000,0.650000
2273,102790,213633,30120,1036,30,0.420000,0.280000,0.300000
2274,102791,213719,28618,1040,38,0.400000,0.280000,0.320000
2275,102792,4151,1148,558,17,0.830000,0.110000,0.060000
2276,102793,206818,26675,1043,1,0.390000,0.280000,0.330000
2277,102794,88780,16823,997,16,0.570000,0.240000,0.190000
2278,102795,214126,26816,1043,16,0.380000,0.280000,0.340000
2279,102796,66203,13337,973,20,0.600000,0.230000,0.170000
2280,102797,210400,28604,1041,34,0.410000,0.280000,0.310000
2281,102798,17305,4223,837,28,0.730000,0.160000,0.110000
2282,102799,23085,1437,899,36,0.190000,0.220000,0.590000
2283,102800,8653,389,767,34,0.130000,0.160000,0.710000
2284,102801,186728,27359,1019,35,0.440000,0.280000,0.280000
2285,102802,112372,19657,995,13,0.520000,0.260000,0.220000
2286,102803,88657,16807,997,10,0.570000,0.240000,0.190000
2287,102804,33516,7595,915,15,0.680000,0.200000,0.120000
2288,102805,42431,9277,933,38,0.660000,0.210000,0.130000
2289,102806,132346,21627,994,19,0.490000,0.270000,0.240000
2290,102807,186857,22512,1044,8,0.360000,0.270000,0.370000
2291,102808,207621,28190,1045,24,0.410000,0.280000,0.310000
2292,102809,27304,6351,885,4,0.700000,0.190000,0.110000
2293,102810,162006,18166,1021,0,0.340000,0.270000,0.390000
2294,102811,158311,24439,1000,10,0.460000,0.280000,0.260000
2295,102812,158311,24439,1000,10,0.460000,0.280000,0.260000
2296,102813,113248,19775,996,31,0.520000,0.260000,0.220000
2297,102814,194866,23241,1034,22,0.360000,0.280000,0.360000
2298,102815,113248,19775,996,31,0.520000,0.260000,0.220000
2299,102816,5346,1501,649,3,0.840000,0.100000,0.060000
2300,102817,132346,21627,994,19,0.490000,0.270000,0.240000
2301,102818,13701,717,837,12,0.160000,0.190000,0.650000
2302,102819,122535,12553,987,36,0.310000,0.270000,0.420000
2303,102820,132777,21660,994,21,0.490000,0.270000,0.240000
2304,102821,158311,24439,1000,10,0.460000,0.280000,0.260000
2305,102822,7126,1931,704,28,0.810000,0.120000,0.070000
2306,102823,213633,30120,1036,30,0.420000,0.280000,0.300000
2307,102824,13256,3379,797,35,0.760000,0.140000,0.100000
2308,102825,88740,16819,997,15,0.570000,0.240000,0.190000
2309,102826,158311,24439,1000,10,0.460000,0.280000,0.260000
2310,102827,5297,179,637,32,0.100000,0.140000,0.760000
2311,102828,144821,15764,1006,14,0.330000,0.270000,0.400000
2312,102829,218262,28679,1045,18,0.390000,0.280000,0.330000
2313,102830,207154,26837,1043,25,0.390000,0.280000,0.330000
2314,102831,4563,135,601,0,0.090000,0.130000,0.780000
2315,102832,71782,6540,954,22,0.270000,0.260000,0.470000
2316,102833,88780,16823,997,16,0.570000,0.240000,0.190000
2317,102834,27308,6352,885,8,0.700000,0.190000,0.110000
2318,102835,43478,3316,948,32,0.230000,0.240000,0.530000
2319,102836,186728,27359,1019,35,0.440000,0.280000,0.280000
2320,102837,33532,7599,915,31,0.680000,0.200000,0.120000
2321,102838,113207,19771,996,29,0.520000,0.260000,0.220000
2322,102839,207550,26870,1043,31,0.390000,0.280000,0.330000
2323,102840,207154,26837,1043,25,0.390000,0.280000,0.330000
2324,102841,170572,19671,1027,25,0.350000,0.280000,0.370000
2325,102842,22484,5345,878,20,0.710000,0.180000,0.110000
2326,102843,7126,1931,704,28,0.810000,0.120000,0.070000
2327,102844,113207,19771,996,29,0.520000,0.260000,0.220000
2328,102845,213633,30120,1036,30,0.420000,0.280000,0.300000
2329,102846,212412,26643,1043,18,0.380000,0.280000,0.340000
2330,102847,88731,16818,997,6,0.570000,0.240000,0.190000
2331,102848,23094,1439,899,6,0.190000,0.220000,0.590000
2332,102849,132777,21660,994,21,0.490000,0.270000,0.240000
2333,102850,32423,2231,928,14,0.210000,0.230000,0.560000
2334,102851,54126,11377,959,33,0.630000,0.220000,0.150000
2335,102852,132346,21627,994,19,0.490000,0.270000,0.240000
2336,102853,213633,30120,1036,30,0.420000,0.280000,0.300000
2337,102854,216424,28306,1045,13,0.390000,0.280000,0.330000
2338,102855,213633,30120,1036,30,0.420000,0.280000,0.300000
2339,102856,71782,6540,954,22,0.270000,0.260000,0.470000
2340,102857,23094,1439,899,6,0.190000,0.220000,0.590000
2341,102858,113207,19771,996,29,0.520000,0.260000,0.220000
2342,102859,81044,15037,979,2,0.560000,0.250000,0.190000
2343,102860,7124,1931,704,26,0.810000,0.120000,0.070000
2344,102861,16552,4146,842,16,0.750000,0.150000,0.100000
2345,102862,132777,21660,994,21,0.490000,0.270000,0.240000
